Country,year,pop_thousands,age_group,sex
Costa Rica,2022,380.613,60 и старше,Мужчины
Costa Rica,2023,396.207,60 и старше,Мужчины
El Salvador,2019,274.063,60 и старше,Мужчины
El Salvador,2020,275.826,60 и старше,Мужчины
El Salvador,2021,276.964,60 и старше,Мужчины
El Salvador,2022,280.017,60 и старше,Мужчины
El Salvador,2023,284.566,60 и старше,Мужчины
Guatemala,2019,532.554,60 и старше,Мужчины
Guatemala,2020,543.335,60 и старше,Мужчины
Guatemala,2021,547.22,60 и старше,Мужчины
Guatemala,2022,554.626,60 и старше,Мужчины
Guatemala,2023,570.222,60 и старше,Мужчины
Honduras,2019,284.234,60 и старше,Мужчины
Honduras,2020,293.478,60 и старше,Мужчины
Honduras,2021,300.793,60 и старше,Мужчины
Honduras,2022,309.906,60 и старше,Мужчины
Honduras,2023,321.494,60 и старше,Мужчины
Mexico,2019,6245.418,60 и старше,Мужчины
Mexico,2020,6408.419,60 и старше,Мужчины
Mexico,2021,6510.38,60 и старше,Мужчины
Mexico,2022,6673.717,60 и старше,Мужчины
Mexico,2023,6916.813,60 и старше,Мужчины
Nicaragua,2019,212.514,60 и старше,Мужчины
Nicaragua,2020,216.816,60 и старше,Мужчины
Nicaragua,2021,219.311,60 и старше,Мужчины
Nicaragua,2022,225.492,60 и старше,Мужчины
Nicaragua,2023,235.124,60 и старше,Мужчины
Panama,2019,229.69,60 и старше,Мужчины
Panama,2020,238.634,60 и старше,Мужчины
Panama,2021,247.299,60 и старше,Мужчины
Panama,2022,257.847,60 и старше,Мужчины
Panama,2023,269.776,60 и старше,Мужчины
Argentina,2019,3121.979,60 и старше,Мужчины
Argentina,2020,3178.771,60 и старше,Мужчины
Argentina,2021,3216.858,60 и старше,Мужчины
Argentina,2022,3254.548,60 и старше,Мужчины
Argentina,2023,3312.5,60 и старше,Мужчины
Bolivia (Plurinational State of),2019,463.213,60 и старше,Мужчины
Bolivia (Plurinational State of),2020,464.351,60 и старше,Мужчины
Bolivia (Plurinational State of),2021,454.702,60 и старше,Мужчины
Bolivia (Plurinational State of),2022,455.68,60 и старше,Мужчины
Bolivia (Plurinational State of),2023,469.3,60 и старше,Мужчины
Brazil,2019,12883.755,60 и старше,Мужчины
Brazil,2020,13387.842,60 и старше,Мужчины
Brazil,2021,13842.654,60 и старше,Мужчины
Brazil,2022,14304.984,60 и старше,Мужчины
Brazil,2023,14826.372,60 и старше,Мужчины
Chile,2019,1543.284,60 и старше,Мужчины
Chile,2020,1592.85,60 и старше,Мужчины
Chile,2021,1637.471,60 и старше,Мужчины
Chile,2022,1684.905,60 и старше,Мужчины
Chile,2023,1739.681,60 и старше,Мужчины
Colombia,2019,2826.288,60 и старше,Мужчины
Colombia,2020,2954.279,60 и старше,Мужчины
Colombia,2021,3062.348,60 и старше,Мужчины
Colombia,2022,3186.518,60 и старше,Мужчины
Colombia,2023,3339.508,60 и старше,Мужчины
Ecuador,2019,861.019,60 и старше,Мужчины
Ecuador,2020,884.3,60 и старше,Мужчины
Ecuador,2021,899.596,60 и старше,Мужчины
Ecuador,2022,925.641,60 и старше,Мужчины
Ecuador,2023,960.042,60 и старше,Мужчины
Falkland Islands (Malvinas),2019,0.254,60 и старше,Мужчины
Falkland Islands (Malvinas),2020,0.258,60 и старше,Мужчины
Falkland Islands (Malvinas),2021,0.266,60 и старше,Мужчины
Falkland Islands (Malvinas),2022,0.276,60 и старше,Мужчины
Falkland Islands (Malvinas),2023,0.289,60 и старше,Мужчины
French Guiana,2019,12.817,60 и старше,Мужчины
French Guiana,2020,13.412,60 и старше,Мужчины
French Guiana,2021,14.072,60 и старше,Мужчины
French Guiana,2022,14.64,60 и старше,Мужчины
French Guiana,2023,15.26,60 и старше,Мужчины
Guyana,2019,33.33,60 и старше,Мужчины
Guyana,2020,34.286,60 и старше,Мужчины
Guyana,2021,34.906,60 и старше,Мужчины
Guyana,2022,35.718,60 и старше,Мужчины
Guyana,2023,37.008,60 и старше,Мужчины
Paraguay,2019,270.822,60 и старше,Мужчины
Paraguay,2020,279.507,60 и старше,Мужчины
Paraguay,2021,284.315,60 и старше,Мужчины
Paraguay,2022,289.7,60 и старше,Мужчины
Paraguay,2023,299.942,60 и старше,Мужчины
Peru,2019,1873.862,60 и старше,Мужчины
Peru,2020,1910.592,60 и старше,Мужчины
Peru,2021,1928.163,60 и старше,Мужчины
Peru,2022,1960.93,60 и старше,Мужчины
Peru,2023,2022.847,60 и старше,Мужчины
Suriname,2019,27.312,60 и старше,Мужчины
Suriname,2020,28.518,60 и старше,Мужчины
Suriname,2021,29.599,60 и старше,Мужчины
Suriname,2022,30.808,60 и старше,Мужчины
Suriname,2023,32.401,60 и старше,Мужчины
Uruguay,2019,280.46,60 и старше,Мужчины
Uruguay,2020,284.756,60 и старше,Мужчины
Uruguay,2021,287.972,60 и старше,Мужчины
Uruguay,2022,290.311,60 и старше,Мужчины
Uruguay,2023,294.403,60 и старше,Мужчины
Venezuela (Bolivarian Republic of),2019,1530.35,60 и старше,Мужчины
Venezuela (Bolivarian Republic of),2020,1575.64,60 и старше,Мужчины
Venezuela (Bolivarian Republic of),2021,1623.478,60 и старше,Мужчины
Venezuela (Bolivarian Republic of),2022,1676.592,60 и старше,Мужчины
Venezuela (Bolivarian Republic of),2023,1734.419,60 и старше,Мужчины
Bermuda,2019,7.317,60 и старше,Мужчины
Bermuda,2020,7.57,60 и старше,Мужчины
Bermuda,2021,7.806,60 и старше,Мужчины
Bermuda,2022,8.044,60 и старше,Мужчины
Bermuda,2023,8.312,60 и старше,Мужчины
Canada,2019,4278.31,60 и старше,Мужчины
Canada,2020,4419.806,60 и старше,Мужчины
Canada,2021,4557.428,60 и старше,Мужчины
Canada,2022,4690.035,60 и старше,Мужчины
Canada,2023,4826.684,60 и старше,Мужчины
Greenland,2019,4.517,60 и старше,Мужчины
Greenland,2020,4.682,60 и старше,Мужчины
Greenland,2021,4.853,60 и старше,Мужчины
Greenland,2022,5.023,60 и старше,Мужчины
Greenland,2023,5.243,60 и старше,Мужчины
Saint Pierre and Miquelon,2019,0.664,60 и старше,Мужчины
Saint Pierre and Miquelon,2020,0.689,60 и старше,Мужчины
Saint Pierre and Miquelon,2021,0.701,60 и старше,Мужчины
Saint Pierre and Miquelon,2022,0.722,60 и старше,Мужчины
Saint Pierre and Miquelon,2023,0.74,60 и старше,Мужчины
United States of America,2019,34365.316,60 и старше,Мужчины
United States of America,2020,35324.352,60 и старше,Мужчины
United States of America,2021,36160.763,60 и старше,Мужчины
United States of America,2022,37090.794,60 и старше,Мужчины
United States of America,2023,38154.983,60 и старше,Мужчины
Australia,2019,2583.354,60 и старше,Мужчины
Australia,2020,2667.352,60 и старше,Мужчины
Australia,2021,2749.609,60 и старше,Мужчины
Australia,2022,2818.09,60 и старше,Мужчины
Australia,2023,2880.978,60 и старше,Мужчины
New Zealand,2019,493.148,60 и старше,Мужчины
New Zealand,2020,511.056,60 и старше,Мужчины
New Zealand,2021,527.756,60 и старше,Мужчины
New Zealand,2022,542.988,60 и старше,Мужчины
New Zealand,2023,558.134,60 и старше,Мужчины
Fiji,2019,38.734,60 и старше,Мужчины
Fiji,2020,39.84,60 и старше,Мужчины
Fiji,2021,40.654,60 и старше,Мужчины
Fiji,2022,41.475,60 и старше,Мужчины
Fiji,2023,42.561,60 и старше,Мужчины
New Caledonia,2019,19.182,60 и старше,Мужчины
New Caledonia,2020,19.704,60 и старше,Мужчины
New Caledonia,2021,20.262,60 и старше,Мужчины
New Caledonia,2022,20.986,60 и старше,Мужчины
New Caledonia,2023,21.85,60 и старше,Мужчины
Papua New Guinea,2019,265.238,60 и старше,Мужчины
Papua New Guinea,2020,276.62,60 и старше,Мужчины
Papua New Guinea,2021,287.499,60 и старше,Мужчины
Papua New Guinea,2022,299.223,60 и старше,Мужчины
Papua New Guinea,2023,312.245,60 и старше,Мужчины
Solomon Islands,2019,20.537,60 и старше,Мужчины
Solomon Islands,2020,20.877,60 и старше,Мужчины
Solomon Islands,2021,21.291,60 и старше,Мужчины
Solomon Islands,2022,21.884,60 и старше,Мужчины
Solomon Islands,2023,22.616,60 и старше,Мужчины
Vanuatu,2019,9.654,60 и старше,Мужчины
Vanuatu,2020,9.826,60 и старше,Мужчины
Vanuatu,2021,9.975,60 и старше,Мужчины
Vanuatu,2022,10.188,60 и старше,Мужчины
Vanuatu,2023,10.456,60 и старше,Мужчины
Guam,2019,11.809,60 и старше,Мужчины
Guam,2020,12.26,60 и старше,Мужчины
Guam,2021,12.76,60 и старше,Мужчины
Guam,2022,13.289,60 и старше,Мужчины
Guam,2023,13.83,60 и старше,Мужчины
Kiribati,2019,3.068,60 и старше,Мужчины
Kiribati,2020,3.204,60 и старше,Мужчины
Kiribati,2021,3.356,60 и старше,Мужчины
Kiribati,2022,3.54,60 и старше,Мужчины
Kiribati,2023,3.757,60 и старше,Мужчины
Marshall Islands,2019,1.413,60 и старше,Мужчины
Marshall Islands,2020,1.39,60 и старше,Мужчины
Marshall Islands,2021,1.378,60 и старше,Мужчины
Marshall Islands,2022,1.394,60 и старше,Мужчины
Marshall Islands,2023,1.417,60 и старше,Мужчины
Micronesia (Federated States of),2019,3.968,60 и старше,Мужчины
Micronesia (Federated States of),2020,4.11,60 и старше,Мужчины
Micronesia (Federated States of),2021,4.227,60 и старше,Мужчины
Micronesia (Federated States of),2022,4.323,60 и старше,Мужчины
Micronesia (Federated States of),2023,4.429,60 и старше,Мужчины
Nauru,2019,0.202,60 и старше,Мужчины
Nauru,2020,0.203,60 и старше,Мужчины
Nauru,2021,0.207,60 и старше,Мужчины
Nauru,2022,0.216,60 и старше,Мужчины
Nauru,2023,0.228,60 и старше,Мужчины
Northern Mariana Islands,2019,2.738,60 и старше,Мужчины
Northern Mariana Islands,2020,2.89,60 и старше,Мужчины
Northern Mariana Islands,2021,3.138,60 и старше,Мужчины
Northern Mariana Islands,2022,3.384,60 и старше,Мужчины
Northern Mariana Islands,2023,3.64,60 и старше,Мужчины
Palau,2019,1.249,60 и старше,Мужчины
Palau,2020,1.306,60 и старше,Мужчины
Palau,2021,1.358,60 и старше,Мужчины
Palau,2022,1.41,60 и старше,Мужчины
Palau,2023,1.463,60 и старше,Мужчины
American Samoa,2019,2.395,60 и старше,Мужчины
American Samoa,2020,2.483,60 и старше,Мужчины
American Samoa,2021,2.58,60 и старше,Мужчины
American Samoa,2022,2.658,60 и старше,Мужчины
American Samoa,2023,2.754,60 и старше,Мужчины
Cook Islands,2019,1.226,60 и старше,Мужчины
Cook Islands,2020,1.22,60 и старше,Мужчины
Cook Islands,2021,1.233,60 и старше,Мужчины
Cook Islands,2022,1.266,60 и старше,Мужчины
Cook Islands,2023,1.3,60 и старше,Мужчины
French Polynesia,2019,18.484,60 и старше,Мужчины
French Polynesia,2020,19.29,60 и старше,Мужчины
French Polynesia,2021,20.068,60 и старше,Мужчины
French Polynesia,2022,21.076,60 и старше,Мужчины
French Polynesia,2023,22.241,60 и старше,Мужчины
Niue,2019,0.16,60 и старше,Мужчины
Niue,2020,0.168,60 и старше,Мужчины
Niue,2021,0.184,60 и старше,Мужчины
Niue,2022,0.196,60 и старше,Мужчины
Niue,2023,0.2,60 и старше,Мужчины
Samoa,2019,7.99,60 и старше,Мужчины
Samoa,2020,8.344,60 и старше,Мужчины
Samoa,2021,8.628,60 и старше,Мужчины
Samoa,2022,8.892,60 и старше,Мужчины
Samoa,2023,9.19,60 и старше,Мужчины
Tokelau,2019,0.112,60 и старше,Мужчины
Tokelau,2020,0.12,60 и старше,Мужчины
Tokelau,2021,0.127,60 и старше,Мужчины
Tokelau,2022,0.127,60 и старше,Мужчины
Tokelau,2023,0.127,60 и старше,Мужчины
Tonga,2019,4.262,60 и старше,Мужчины
Tonga,2020,4.324,60 и старше,Мужчины
Tonga,2021,4.354,60 и старше,Мужчины
Tonga,2022,4.364,60 и старше,Мужчины
Tonga,2023,4.388,60 и старше,Мужчины
Tuvalu,2019,0.42,60 и старше,Мужчины
